* 一度きりチャレンジ！4 [#m659871c]

#ginclude(Parts/関連,notitle,or,onechance)

- [[一度きりチャレンジ！>スペシャルダンジョン/一度きりチャレンジ！]]の''2016/08/04版です。''

|~名称			|~スタミナ|~バトル|~取得コイン|~取得EXP|~EXP効率|~クリア報酬|
||RIGHT:|RIGHT:|RIGHT:|RIGHT:|RIGHT:|BGCOLOR(#ffd):|c
|超絶決戦【同キャラ禁止】	|99|20|300000|165000|&color(#080){''&calc(165000/99,1);''};|[[タマゾーＸ覚醒オーディン>モンスター図鑑/3095]]|

- 2016年08月04日 21:00～23:59限定のダンジョン
- 配信されるダンジョン内容は人により異なる場合がある [[一度きりチャレンジ！ダンジョン登場:http://pad.gungho.jp/member/challenge/160729_once.html]]
- 今までの一度きりチャレンジ！と異なりコンティニュー可能
- &color(#b00){''協力プレイ不可''};
- ゲーム開始で選んだ「ティラ（火）」「プレシィ（水）」「ブラッキィ（木）」によってダンジョン構成が一部異なる

|~面|~名前	|~タイプ|~属性|~攻撃力|~後|~HP|~防御|~備考|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===はなっから容赦しねぇ！！（2510ダメージ＆全ドロップ→毒ドロップ）&br;ヘルズチャージ（25102ダメージ＆ランダム1色→お邪魔ドロップ）&br;オラオラオラオラオラァッ！！（計37655の連続攻撃）&br;もっぺん沈んどけぇ！！（2510ダメージ＆全ドロップ→毒ドロップ）==HP50％以下で使用==&br;獄羅苦怒羅威武（31378ダメージ＆ドロップ6個→毒ドロップ）==HP50％以下で使用==|
|15|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現&br;火：セラフィス、水：覚醒ヘル、木：覚醒ヘパイストス|
|~|&mons2890; %%%[[天翼機・セラフィス>モンスター図鑑/2890]]%%%		|マシン|BGCOLOR(#f1f1a6):光|&color(#b00){''-''};|&color(#b00){1};|10716432|684||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=闇属性のダメージ50％減&br;=1=常時=1=HP50％以上で、HPが0になる攻撃を受けてもHPが1残る&br;#group#===先制===ヘブンズアーマー（999ターン状態異常無効）&br;リミテッドバリア（5ターン被ダメージ50％減）&br;電磁フィールド（10ターン全ドロップの15％がロック状態で落ちてくる）#group#&br;#group#ホーリーリペア（HP20％回復）==HP1％以下で使用==&br;リミットブレイク（計61552の連続攻撃）#group#&br;フォースアウェイク（999ターン攻撃力2倍）==HP50％以下で使用、1度きり==&br;リミットブレイク（計75840の連続攻撃）==HP20％以下で使用==&br;&br;※下記の行動1～3のいずれか1つを使用&br;|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):【行動1】（1,4,7...ターン目）&br;ショックレイ（11376ダメージ＆ドロップ3個をロック）&br;フラッシュボム（11376ダメージ＆ドロップ3個→光ドロップ）&br;マシングレア（11376ダメージ＆1ターンドロップ操作時間1秒短縮）&br;エネルギー充填（何もしない）&br;|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):【行動2】（2,5,8...ターン目）&br;フルチャージ（何もしない）&br;サプレスウェーブ（13272ダメージ＆全員のスキル0～3ターン遅延）&br;オーディールセクション（13272ダメージ＆1ターン6コンボ以下の攻撃吸収）&br;ジャミング（13272ダメージ＆1ターンお邪魔ドロップの出現率20％上昇）&br;|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):【行動3】（3,6,9...ターン目）&br;スティールウィング（計17064の連続攻撃）&br;パラリシスサイト（16116ダメージ＆1体3ターンバインド）&br;コアフルバースト（計49296の連続攻撃）&br;|
|~|&mons2402; %%%[[覚醒ヘル>モンスター図鑑/2402]]%%%	|悪魔/ドラゴン|BGCOLOR(#bba6f1):闇光|&color(#b00){''14271''};|&color(#b00){1};|8388380|552||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===地獄の掟（21407ダメージ＆ドロップ4個→毒ドロップ）&br;魔の半身（999ターン状態異常無効）==HP100％で使用、1度きり==&br;デッドジャッジメント（17125ダメージ＆毒・猛毒ドロップをロック）&br;ポイズンネイル（17125ダメージ＆ドロップ2個→猛毒ドロップ）&br;ナグルファル（1ターン被ダメージ50％減）==HP50％以下で使用==&br;死者の軍勢（10ターン毒ドロップの出現率10％上昇）==HP50％以下で使用==&br;ナイトメア（全員のスキル1～2ターン遅延）==HP50％以下で使用==&br;あなたを許しはしない（神タイプを5ターンバインド）==HP30％以下でチームに（*究極オーディン）がいると使用、1度きり==&br;#group#ガルムの眼光（神タイプを5ターンバインド）==HP30％以下で使用==&br;腐敗（ドロップ4個→毒ドロップ）#group#&br;イートハートストライク（42813ダメージ＆回復ドロップ→闇ドロップ）==HP20％以下で使用==|
|~|&mons2722; %%%[[覚醒ヘパイストス>モンスター図鑑/2722]]%%%		|神/攻撃|BGCOLOR(#f1bba6):火|&color(#b00){''-''};|&color(#b00){1};|6633343|644||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===灼炎の熔炉（5ターン被ダメージ75％減）&br;※上から順に使用&br;鍛錬（1回目計13078・2回目計16348・3回目計19618・4回目計22888の連続攻撃）&br;神器創造（26157）&br;アイアンランページ（計114436の連続攻撃）|
|16|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1645; %%%[[絶世の紅龍喚士・ソニア>モンスター図鑑/1645]]%%%	|ドラゴン/悪魔|BGCOLOR(#f1bba6):火闇|&color(#b00){''20208''};|&color(#b00){1};|3855732|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===これ以上は行かせない！（99ターン5コンボ以下の攻撃吸収）&br;魔龍剣・流星（20208ダメージ＆ランダム1色→火ドロップ）&br;魔龍剣・雷光（10104ダメージ＆1体2ターンバインド）==HP75％以下で使用==&br;魔龍剣・混沌（15156ダメージ＆ドロップが見えなくなる）==HP50％以下で使用==&br;継界召龍陣・双龍帝（何もしない）==HP30％以下で使用、1度きり==&br;炎帝（101040ダメージ＆ランダム1色→火ドロップ）==HP30％以下で使用==|
|~|&mons2567; %%%[[宿世の翠龍喚士・ソニア>モンスター図鑑/2567]]%%%	|ドラゴン/バランス|BGCOLOR(#bbf1a6):木闇|&color(#b00){''-''};|&color(#b00){1};|3360537|936||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===ここは通さないわっ！（残りHP99％ダメージ）&br;ゲイルショット（20534ダメージ＆縦3列目→木ドロップ）==2ターンに1回使用==&br;ポイズンアロー（15058ダメージ＆ドロップ2個→毒ドロップ）&br;古龍族の冥呪（6ターンスキル使用不可）==HP70％以下で使用、1度きり==&br;継界召龍陣・迅龍帝（何もしない）==HP30％以下で使用、1度きり==&br;天地崩嵐（計342225の連続攻撃）==HP30％以下で使用==&br;|
|~|&mons2566; %%%[[隔世の蒼龍喚士・ソニア>モンスター図鑑/2566]]%%%		|ドラゴン/体力|BGCOLOR(#a6f1f1):水闇|&color(#b00){''14667''};|&color(#b00){1};|4208392|936||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===逃ガサナイデス（全てのドロップをロック）&br;アクアスフィア（15660ダメージ＆ランダム1色→水ドロップ）&br;コールドサイス（13251ダメージ＆全員のスキル0～1ターン遅延）&br;晶化の冥波（10841ダメージ＆2体3ターンバインド）&br;継界召龍陣・霜龍帝（何もしない）==HP30％以下で使用、1度きり==&br;アビステンペスト（計60230の連続攻撃）==HP30％以下で使用==&br;|
|17|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1472; %%%[[嵐翼の迅龍帝・スリーディア>モンスター図鑑/1472]]%%%	|ドラゴン/バランス|BGCOLOR(#bbf1a6):木光|&color(#b00){''-''};|&color(#b00){1};|7340943|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===暴風結界（4ターン状態異常無効）&br;迅風烈哮（15128ダメージ＆火ドロップ→お邪魔ドロップ）&br;爪翼乱撃（計30256の連続攻撃）&br;龍巻旋封（12102ダメージ＆サブ1～2ターンバインド）&br;一時の凪（何もしない）==1度きり==&br;天地崩嵐（計378200の連続攻撃）|
|~|&mons1631; %%%[[天冥の星龍帝・デフォード>モンスター図鑑/1631]]%%%	|ドラゴン|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|7427360|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===星帝の煌き（99ターン5コンボ以下の攻撃吸収）&br;フォトンブレス（計23151の連続攻撃）&br;ネビュラインフェルノ（154330ダメージ＆ドロップが見えなくなる）==7回に1度==&br;<光>天雷（12346ダメージ＆ランダム1色→光ドロップ）&br;<闇>冥轟（12346ダメージ＆ランダム1色→闇ドロップ）&br;<闇>ディバインスター（計38585の連続攻撃）==HP30％以下で使用==|
|18|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1342; %%%[[星輝の黄龍帝・ファガン>モンスター図鑑/1342]]%%%	|ドラゴン/体力|BGCOLOR(#f1f1a6):光|&color(#b00){''28903''};|&color(#b00){2};|6839120|1088||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===龍星の輝き（5ターンスキル使用不可）&br;真・双龍掌（計57806連続攻撃）==HP70％以下で使用==&br;真・四神乱舞（計346836の連続攻撃）==HP30％以下で使用==|
|~|&mons1343; %%%[[絶冥の黄龍神・ファガン>モンスター図鑑/1343]]%%%	|神/ドラゴン|BGCOLOR(#bba6f1):闇光|&color(#b00){''14274''};|&color(#b00){1};|6839120|1088||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===畏怖の波動（5ターン操作時間2秒短縮）&br;冥龍波（24804ダメージ＆ランダム1色→闇ドロップ）&br;絶・双龍掌（計33072の連続攻撃）==HP70％以下で使用==&br;絶・神滅冥龍波（49608ダメージ＆ランダム1色→闇ドロップ）==HP30％以下で使用==|
|19|&mons2234; %%%[[覚醒デウス＝エクス＝マキナ>モンスター図鑑/2234]]%%%	|マシン/神|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|9154778|658||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===戦闘を開始する（5ターン被ダメージ50％減）&br;幻操演劇（21497ダメージ＆4体2ターンバインド）==HP100％で使用==&br;マスターと同種の存在を確認（プレイヤーのHP全回復）==チームに（*ティフォン）がいると使用、1度きり==&br;エレメンタルターン（21497ダメージ＆自身の属性を変更）==2回に1回==&br;アレグロステップ（計18354の連続攻撃）&br;リペアーアラベスク（14331ダメージ＆HP30％回復）&br;円舞曲（サブ1体とリーダーを1ターン入れ替え）==HP80％以下で使用==&br;輪舞曲（17914ダメージ＆縦1,3,5列目→火・水・木・闇・光、縦2,4,6列目→お邪魔・毒）==HP80％以下で使用==&br;鎮魂曲（全員のスキル0～3ターン遅延）==HP80％以下で使用==&br;プレパラシオン（23288ダメージ＆全員のスキル1ターン遅延）==HP20％以下で使用、1度きり==&br;マスターの敵は全て殲滅する（計179140の連続攻撃）==チームに（*ティフォンの敵）がいるとHP20％以下で使用==&br;唐突なる絶対的終演（計179140の連続攻撃）==HP20％以下で使用==|
|20|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現&br;火：ガイア＝ドラゴン、水：ゼウス＝ドラゴン、木：ノア＝ドラゴン|
|~|&mons2718; %%%[[起源神・ガイア＝ドラゴン>モンスター図鑑/2718]]%%%	|ドラゴン/マシン|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|33500000|50000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===アンチウイルス（999ターン状態異常無効）&br;ギガンティックボディ（7ターン被ダメージ75％減）&br;エナジーカーム（99ターン600万以上のダメージ無効化）#group#&br;※上から順に使用&br;巨体が動き始めた（ドロップ3個→お邪魔ドロップ）&br;腕を持ち上げた（58843）&br;態勢を立て直している（ドロップ3個→お邪魔ドロップ）&br;再度腕を持ち上げた（58843）&br;口を開いた（ドロップが見えなくなる）&br;|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):【「口を開いた」以降】&br;#group#ガイアビーム（38376ダメージ＆縦3,4列目→木ドロップ）&br;インヘイル（3ターンランダム2属性((火水・水木・木光・光闇・火闇のいずれか))吸収）#group#&br;スキルブレイク（22173ダメージ＆全員のスキル3～5ターン遅延）&br;グランドレイ（残りHP500％ダメージ）==HP50％以下で使用、1度きり==&br;ハードンサイン（28995ダメージ＆ドロップ6個をロック）==HP50％以下で使用==&br;マントルプレス（30701ダメージ＆ドロップが見えなくなる）==HP50％以下で使用==&br;セルメンディング（35818ダメージ＆HP10％回復）==30％以下で使用==&br;グレートバイン（34965ダメージ＆1体5ターンバインド）==30％以下で使用==&br;グランドレイ（残りHP500％ダメージ）==20％以下で使用==&br;|
|~|&mons2719; %%%[[全能神・ゼウス＝ドラゴン>モンスター図鑑/2719]]%%%	|ドラゴン/神|BGCOLOR(#f1f1a6):光|&color(#b00){''-''};|&color(#b00){1};|78000000|1526||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===神王の雷衣（99ターン2000万以上のダメージ無効化）&br;ドラゴンスキン（999ターン状態異常無効）&br;ラース・オブ・ゼウス（残りHP35％ダメージ）#group#&br;#group#神龍眼（補助スキル解除）==HP90％以上で使用==&br;ドラゴンノヴァ（残りHP500％ダメージ）#group#&br;#group#全知全能（自身の属性を変更）==HP90％以下で使用==&br;縛雷（13990ダメージ＆1体2ターンバインド）#group#&br;#group#全知全能（自身の属性を変更）==HP80％以下で使用==&br;ダークライトニング（16788ダメージ＆）#group#&br;#group#全知全能（自身の属性を変更）==HP70％以下で使用==&br;デッドファング（18187ダメージ＆ドロップ3個→毒ドロップ）#group#&br;#group#全知全能（自身の属性を変更）==HP60％以下で使用==&br;ハートエンド（19586ダメージ＆回復→お邪魔ドロップ）#group#&br;#group#全知全能（自身の属性を変更）==HP50％以下で使用、1度きり==&br;天空の試練（3ターン7コンボ以下の攻撃吸収）&br;天戒（計41972の連続攻撃）#group#&br;#group#全知全能（自身の属性を変更）==HP50％以下で使用==&br;ボルトレイ（23783ダメージ＆縦3列目→お邪魔ドロップ）#group#&br;#group#チェインブラスト（計31480の連続攻撃）==HP40％以下で使用==&br;新天（全ドロップ→回復・毒ドロップ）#group#&br;#group#ストームライトニング（計54564の連続攻撃）==HP30％以下で使用==&br;神煌（ドロップ15個をロック）#group#&br;#group#神龍眼（補助スキル解除）==HP20％以下で使用==&br;ドラゴンノヴァ（残りHP500％ダメージ）#group#&br;|
|~|&mons2717; %%%[[聖舶神・ノア＝ドラゴン>モンスター図鑑/2717]]%%%	|ドラゴン/神|BGCOLOR(#a6f1f1):水|&color(#b00){''-''};|&color(#b00){1};|27300000|1744||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===アークスケイル（999ターン状態異常無効）&br;聖舶の護壁（99ターン500万以上のダメージ無効化）&br;蒼天の虹（1ターンランダム2属性((（火・水・木のいずれか）+（光・闇のいずれか）))吸収）#group#&br;#group#蒼天の虹（1ターンランダム2属性((（火・水・木のいずれか）+（光・闇のいずれか）))吸収）&br;プリズミックサンダー（9967ダメージ＆ランダム1色→ランダム1色）&br;ストランドサクリファイス（4984ダメージ＆1ターンバインド）#group#&br;#group#レインボーブランク（14951ダメージ＆ランダム1色→お邪魔ドロップ）==HP50％以下で使用==&br;ストランドサクリファイス（4984ダメージ＆1ターンバインド）&br;アークインパクト（残りHP99％ダメージ）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP90％以下で使用、1度きり==&br;フォッグボウ・シール（10ターンスキル使用不可）&br;ファーストジャッジメント（44852ダメージ＆全ドロップ→火・水・木・光・闇）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP70％以下で使用、1度きり==&br;フォッグボウ・ヘイズ（ドロップが見えなくなる）&br;セカンドジャッジメント（59802ダメージ＆全ドロップ→火・水・木・光・闇）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP50％以下で使用、1度きり==&br;フォッグボウ・ゲイズ（全員のスキル5ターン遅延）&br;サードジャッジメント（計119604の連続攻撃）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP30％以下で使用、1度きり==&br;フォッグボウ・グレイズ（2ターン覚醒スキル無効）&br;フォースジャッジメント（199340ダメージ＆全ドロップ→火・水・木・光・闇）#group#&br;#group#リトリートアーク（1ターン被ダメージ75％減）==HP10％以下で使用、1度きり==&br;フォッグボウ・パージ（補助スキル解除）&br;ジャッジメントエンド（計299010の連続攻撃）#group#&br;|


//- ああああああ

|~Ver|~チーム編成（左右がリーダー）|~HP|~石|~備考|~参考|
|||RIGHT:|RIGHT:|||c
//| |&mons000; &mons000; &mons000; &mons000; &mons000; &mons000;| | | ||

- 攻撃ターン数は表記より1ターン前後することがあります
- ドロップ報告はコメント欄を参照してください

//||&mons000; %%%[[?>モンスター図鑑/0000]]%%%		||BGCOLOR(#f1bba6):火|&color(#b00){''?''};|&color(#b00){?};||||
//||&mons000; %%%[[?>モンスター図鑑/0000]]%%%		||BGCOLOR(#a6f1f1):水|&color(#b00){''?''};|&color(#b00){?};||||
//||&mons000; %%%[[?>モンスター図鑑/0000]]%%%		||BGCOLOR(#bbf1a6):木|&color(#b00){''?''};|&color(#b00){?};||||
//||&mons000; %%%[[?>モンスター図鑑/0000]]%%%		||BGCOLOR(#f1f1a6):光|&color(#b00){''?''};|&color(#b00){?};||||
//||&mons000; %%%[[?>モンスター図鑑/0000]]%%%		||BGCOLOR(#bba6f1):闇|&color(#b00){''?''};|&color(#b00){?};||||
//|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|
//&br;

#include(Parts/チーム編成例の注意,notitle)

* コメント [#jf0e0724]

#pcomment

RIGHT:&color(#dc143c){事前に[[コメントポリシー]]を参照してください。};
