* &font2(60%){きょくげんのとうぎじょう/そうきょくのめがみ3};極限の闘技場/双極の女神3 [#f904ad91]

#ginclude(Parts/関連,notitle,or,kyokugen)

|~名称	|~スタミナ|~バトル|~取得コイン|~取得EXP|~EXP効率|
||RIGHT:|RIGHT:|RIGHT:|RIGHT:|RIGHT:|c
|双極の女神3	|198|24|324000|204000|&color(#080){''&calc(204000/198,1);''};|

- [[極限の闘技場>テクニカルダンジョン/極限の闘技場]]
- 「[[双極の女神2>テクニカルダンジョン/極限の闘技場/双極の女神2]]」のクリアで出現
- 最奥では「ピィ」5種のうちいずれかが登場し、クリアすると必ずドロップする。

- 2016/04/28 双極の女神3が登場。[[公式:http://pad.gungho.jp/member/tech_dungeon/160426.html]]
-- 極限の闘技場（双極の女神2）との違い：全体的に敵の攻撃力・HPアップ（一部は弱体化）
-- （階層追加）3Fにタン系が追加
-- （階層追加）22Fに「鍛煉神・ヘパイストス＝ドラゴン」等のレーダー限定のドラゴン追加
--- 壊滅級よりは攻撃力・HPが低い、確定ドロップではない

|~面|~名前	|~タイプ|~属性|~攻撃力|~後|~HP|~防御|~備考|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===アース神族の誇り（全員のスキル2ターン遅延）&br;どこへも行かないでください（ドロップ1個→水ドロップ）==チームに（*オーディン）がいると使用、1度きり==&br;あら、意外と似合うじゃない（プレイヤーのHP全回復）==チームに（*光木トール）がいると使用、1度きり==&br;暴れてばかりいてはダメよ（全員1ターンバインド）==チームに（*トール）がいると使用、1度きり==&br;大地神の怒り（計51058の連続攻撃）==5回に1回==&br;地砕の雷槌（15317ダメージ＆光ドロップをロック）&br;ライトニングパンチ（17019ダメージ＆ドロップ1個→光ドロップ）&br;ボルトインパクト（20423ダメージ＆横4,5列目→木・光ドロップ）&br;ヴィーンゴールヴの聖域（1ターン被ダメージ75％減）==HP50％以下で使用、1度きり==&br;ブロウスイング（25529ダメージ＆縦2,3列目→木・お邪魔ドロップ）==HP50％以下で使用==|
|~|&mons2398; %%%[[覚醒スルト>モンスター図鑑/2398]]%%%	|体力/攻撃|BGCOLOR(#f1bba6):火闇|&color(#b00){''-''};|&color(#b00){1};|6613010|644||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=火属性のダメージ50％減&br;===先制===ラグナロクビクター（999ターン状態異常無効）&br;そんな物で私に勝てると思っているのか（計21306の連続攻撃）==チームに（*フレイ）がいると使用、1度きり==&br;コロナ（24584ダメージ＆全ドロップ→火ドロップ）&br;黒の炎（19667ダメージ＆火→お邪魔ドロップ）&br;レーヴァテイン（21306ダメージ＆ドロップ6個→火ドロップ）&br;ムスペルの軍勢（全員のスキル0～2ターン遅延）==HP80％以下で使用、1度きり==&br;#group#オーバーヒート（99ターン火ドロップの出現率25％上昇）==HP50％以下で使用、1度きり==&br;体がさらに燃え上がっている（自身の属性を火に変更）#group#&br;ラストフレイム（計45888の連続攻撃）==HP20％以下で使用==|
|~|&mons2400; %%%[[覚醒ヘイムダル>モンスター図鑑/2400]]%%%		|神/体力|BGCOLOR(#f1f1a6):光水|&color(#b00){''-''};|&color(#b00){1};|6938843|644||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=木と闇属性のダメージ50％減&br;===先制===角笛ギャラルホルン（5ターン闇属性吸収）&br;おぬしはワシが止めよう（闇属性1ターンバインド）==チームに（*ロキ）がいると使用、1度きり==&br;守神の五感（999ターン状態異常無効）==HP70％以上で使用、1度きり==&br;まだまだじゃのぉ（19439ダメージ＆ドロップが見えなくなる）==HP70％以下で使用、1度きり==&br;頭突き（15551ダメージ＆全員のスキル1ターン遅延）&br;ホルンアックス（計21383の連続攻撃）&br;暁光の大盾（2ターン被ダメージ50％減）==HP50％以下で使用、1度きり==&br;叩きつける（25271ダメージ＆縦3列目→光ドロップ）==HP50％以下で使用==&br;ホーリー（計93308の連続攻撃）==叩きつける2回使用後==|
|~|&mons2402; %%%[[覚醒ヘル>モンスター図鑑/2402]]%%%	|悪魔/ドラゴン|BGCOLOR(#bba6f1):闇光|&color(#b00){''-''};|&color(#b00){1};|9968010|644||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===地獄の掟（25437ダメージ＆ドロップ4個→毒ドロップ）&br;魔の半身（999ターン状態異常無効）==HP100％で使用、1度きり==&br;デッドジャッジメント（20350ダメージ＆毒・猛毒ドロップをロック）&br;ポイズンネイル（20350ダメージ＆ドロップ2個→毒ドロップ）&br;ナグルファル（1ターン被ダメージ50％減）==HP50％以下で使用==&br;死者の軍勢（10ターン毒ドロップの出現率10％上昇）==HP50％以下で使用==&br;ナイトメア（全員のスキル1～2ターン遅延）==HP50％以下で使用==&br;あなたを許しはしない（神タイプを5ターンバインド）==HP30％以下でチームに（*究極オーディン）がいると使用、1度きり==&br;#group#ガルムの眼光（神タイプを5ターンバインド）==HP30％以下で使用==&br;腐敗（ドロップ4個→毒ドロップ）#group#&br;イートハートストライク（50874ダメージ＆回復ドロップ→闇ドロップ）==HP20％以下で使用==|
|10|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか2体が出現|
|~|&mons2333; %%%[[火の機甲龍・サドル>モンスター図鑑/2333]]%%%	|マシン/ドラゴン|BGCOLOR(#f1bba6):火|&color(#b00){''7342''};|&color(#b00){1};|2333031|550||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===バーンコア（5ターン火属性吸収）&br;フォローリペア（1体の時、他方をHP45％で復活）&br;火炎放射（8810ダメージ＆ランダム1色→火ドロップ）&br;フレアミサイル（計11013ダメージ）&br;ファイアトラップ（8810ダメージ＆火ドロップ→毒ドロップ）&br;アブソープション（全員のスキル1ターン遅延）==HP80%以下で使用、1度きり==&br;リミットバースト（計73420の連続攻撃）==HP10％以下で使用==|
|~|&mons2334; %%%[[水の機甲龍・ギェナー>モンスター図鑑/2334]]%%%	|マシン/ドラゴン|BGCOLOR(#a6f1f1):水|&color(#b00){''6977''};|&color(#b00){1};|2479208|550||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===ハイドロコア（5ターン水属性吸収）&br;フォローリペア（1体の時、他方をHP45％で復活）&br;超水波動（8372ダメージ＆ドロップ4個→水ドロップ）&br;アクアガン（8372ダメージ＆縦3列目→水ドロップ）&br;ブルーチャージャー（5582ダメージ＆水ドロップ→お邪魔ドロップ）&br;アブソープション（全員のスキル1ターン遅延）==HP80％以下で使用、1度きり==&br;リミットバースト（計69770の連続攻撃）==HP10％以下で使用==|
|~|&mons2335; %%%[[雷の機甲龍・アルビレオ>モンスター図鑑/2335]]%%%	|マシン/ドラゴン|BGCOLOR(#f1f1a6):光|&color(#b00){''7741''};|&color(#b00){1};|2778208|550||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===パラライズブレス（4613ダメージ＆リーダー2ターンバインド）&br;フォローリペア（1体の時、他方をHP45％で復活）&br;ピーキーライトニング（9289ダメージ＆光ドロップをロック）&br;サンダーポイズン（6193ダメージ＆光ドロップ→毒ドロップ）==HP70％以下で使用==&br;アブソープション（全員のスキル1ターン遅延）==HP80％以下で使用、1度きり==&br;ゴールドパルス（7741ダメージ＆ドロップ5個→光ドロップ）==HP70％以下で使用==&br;リミットバースト（計77410の連続攻撃）==HP10％以下で使用==|
|~|&mons2336; %%%[[木の機甲龍・べクルックス>モンスター図鑑/2336]]%%%	|マシン/ドラゴン|BGCOLOR(#bbf1a6):木|&color(#b00){''6977''};|&color(#b00){1};|2479208|12375||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===プラントコア（5ターン木属性吸収）&br;フォローリペア（1体の時、他方をHP45％で復活）&br;グリーンエナジー（99ターン木ドロップの出現率20％上昇）&br;リーフウィンド（6977ダメージ＆横4行目→木ドロップ）&br;エアロブラスト（計8372の連続攻撃）&br;アブソープション（全員のスキル1ターン遅延）==HP80％以下で使用、1度きり==&br;リミットバースト（計69770の連続攻撃）==HP10％以下で使用==|
|~|&mons2337; %%%[[光の機甲龍・アクルックス>モンスター図鑑/2337]]%%%	|マシン/ドラゴン|BGCOLOR(#f1f1a6):光|&color(#b00){''6279''};|&color(#b00){1};|2911097|12375||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===フラッシュバリア（999ターン状態異常無効）&br;フォローリペア（1体の時、他方をHP45％で復活）&br;ライトビーム（6279ダメージ＆ドロップが見えなくなる）&br;ホーリーバインド（6279ダメージ＆1体4ターンバインド）&br;エナジーボール（7535ダメージ＆光ドロップ→お邪魔ドロップ）&br;アブソープション（全員のスキル1ターン遅延）==HP80％以下で使用、1度きり==&br;リミットバースト（計62790の連続攻撃）==HP10％以下で使用==|
|~|&mons2338; %%%[[闇の機甲龍・ガクルックス>モンスター図鑑/2338]]%%%	|マシン/ドラゴン|BGCOLOR(#bba6f1):闇|&color(#b00){''7043''};|&color(#b00){1};|2678542|12375||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===ヘヴィシールド（3ターン被ダメージ30％減）&br;フォローリペア（1体の時、他方をHP45％で復活）&br;フォッグボム（7043ダメージ＆ドロップが見えなくなる）&br;ポイズンオルタネーター（ドロップ4個→毒ドロップ）&br;アブソープション（全員のスキル1ターン遅延）==HP80％以下で使用、1度きり==&br;グラビティブラスト（残りHP75％ダメージ）==HP70％以下で使用==&br;リミットバースト（計70430の連続攻撃）==HP10％以下で使用==|
|11|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons746; %%%[[天導の朱雀・レイラン>モンスター図鑑/0746]]%%%	|神|BGCOLOR(#f1bba6):火|&color(#b00){''14534''};|&color(#b00){1};|3419207|496||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;南方七星陣（計81389の連続攻撃）==HP20％以下で使用==|
|~|&mons748; %%%[[命護の青龍・カリン>モンスター図鑑/0748]]%%%	|神|BGCOLOR(#a6f1f1):水|&color(#b00){''14534''};|&color(#b00){1};|3419207|496||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;東方七星陣（計71218の連続攻撃）==HP20％以下で使用==|
|~|&mons750; %%%[[地鎮の玄武・メイメイ>モンスター図鑑/0750]]%%%	|神|BGCOLOR(#bbf1a6):木|&color(#b00){''14534''};|&color(#b00){1};|3419207|496||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;北方七星陣（計30520の連続攻撃）==HP20％以下で使用==|
|~|&mons752; %%%[[極光の麒麟・サクヤ>モンスター図鑑/0752]]%%%	|神|BGCOLOR(#f1f1a6):光|&color(#b00){''14534''};|&color(#b00){1};|3419207|496||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;四源の舞（計116272の連続攻撃）==HP20％以下で使用==|
|~|&mons754; %%%[[霊護の白虎・ハク>モンスター図鑑/0754]]%%%	|神|BGCOLOR(#bba6f1):闇|&color(#b00){''14534''};|&color(#b00){1};|3419207|496||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;西方七星陣（計71218の連続攻撃）==HP20％以下で使用==|
|12|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか2体が出現|
|~|&mons2299; %%%[[ホノぷれドラ>モンスター図鑑/2299]]%%%	|売却用|BGCOLOR(#f1bba6):火|&color(#b00){''-''};|&color(#b00){1};|55|10000000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):レッドブリリアント（27000ダメージ＆ドロップ5個→火ドロップ）|
|~|&mons2300; %%%[[ミズぷれドラ>モンスター図鑑/2300]]%%%	|売却用|BGCOLOR(#a6f1f1):水|&color(#b00){''-''};|&color(#b00){1};|55|10000000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):ブルーブリリアント（27000ダメージ＆ドロップ5個→水ドロップ）|
|~|&mons2301; %%%[[モクぷれドラ>モンスター図鑑/2301]]%%%	|売却用|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|55|10000000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):グリーンブリリアント（27000ダメージ＆ドロップ5個→木ドロップ）|
|~|&mons2302; %%%[[ヒカぷれドラ>モンスター図鑑/2302]]%%%	|売却用|BGCOLOR(#f1f1a6):光|&color(#b00){''-''};|&color(#b00){1};|55|10000000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):イエローブリリアント（27000ダメージ＆ドロップ5個→光ドロップ）|
|~|&mons2303; %%%[[ヤミぷれドラ>モンスター図鑑/2303]]%%%	|売却用|BGCOLOR(#bba6f1):闇|&color(#b00){''-''};|&color(#b00){1};|55|10000000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):パープルブリリアント（27000ダメージ＆ドロップ5個→闇ドロップ）|
|13|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1922; %%%[[ゼウス＆ヘラ>モンスター図鑑/1922]]%%%	|神/悪魔|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|11799128|3990||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=HP50％以上で、HPが0になる攻撃を受けてもHPが1残る&br;=1=常時=1=1度の行動で2回攻撃&br;【攻撃1】&br;===先制===よくぞここまで参った（2ターン状態異常無効）&br;神の雷（9000ダメージ＆縦3と4列目→光ドロップ）&br;ゼウスブレード（11250ダメージ＆横4列目→光ドロップ）&br;神王の眼光（神タイプ2～4ターンバインド）==HP40％以下で使用、1度きり==&br;スーパーノヴァ（計33750の連続攻撃）==HP40％以下で使用==&br;ラース・オブ・ゴッド（残りHP95％ダメージ）==HP10％以下で使用==|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):【攻撃2】&br;===先制===いっぱい楽しみましょう♪（999ターン4コンボ以下の攻撃吸収）&br;髪を整えている（2ターン状態異常無効）==3回に1度==&br;往復ビンタ（計13500の連続攻撃）&br;神の悪戯（5625ダメージ＆光ドロップ→お邪魔ドロップ）&br;魔性の抱擁（7500ダメージ＆サブ1体1～2ターンバインド）&br;ギガグラビティ（残りHP99％ダメージ）&br;とどめ、いっちゃうよ～！（何もしない）==HP40％以下で使用、1度きり==&br;グラビトンボム（計60000の連続攻撃）==HP40％以下で使用==&br;神々の祝福（HP50％回復）==HP10％以下で使用==|
|~|&mons1760; %%%[[始まりの龍喚士・ソニア＝グラン>モンスター図鑑/1760]]%%%	|ドラゴン|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|8139230|4060||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=HP50％以上で、HPが0になる攻撃を受けてもHPが1残る&br;=1=常時=1=光と闇属性のダメージ50％減&br;===先制===よく来たのう、勇ましき者よ（999ターン状態異常無効）&br;継界召龍陣・屍霊龍（次回ヘルポイズンブレス）&br;ヘルポイズンブレス（15189ダメージ＆ドロップ9個→毒ドロップ）&br;継界召龍陣・星龍帝（次回ディバインスター）&br;ディバインスター（計37975の連続攻撃）&br;継界召龍陣・真龍王（次回ゼロ・ブラスト）&br;ゼロ・ブラスト（残りHP100％ダメージ）&br;ドラりんのエンハンス！（999ターン攻撃力2.5倍）==HP50％以下で使用==&br;龍の雫（HP全回復）==HP1％以下かつプレイヤーのHP15189以上で使用==|
|14|&mons1324; %%%[[超絶キングメタルドラゴン>モンスター図鑑/1324]]%%%	|強化用/神|BGCOLOR(#bba6f1):闇|&color(#b00){''5500''};|&color(#b00){1};|66673|1500000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===ハングリー・アングリー（5ターン攻撃力2倍）&br;ぺろりんちょ（4400ダメージ＆ランダム1色→お邪魔ドロップ）&br;がぶりんちょ（275000）==6回に1度==|
|15|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons2008; %%%[[覚醒スフィンクス>モンスター図鑑/2008]]%%%	|悪魔/体力|BGCOLOR(#f1bba6):火光|&color(#b00){''-''};|&color(#b00){1};|5189677|644||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===守護陣（5ターン4コンボ以下の攻撃吸収）&br;砂塵咆哮（12078ダメージ＆ランダム1色→お邪魔ドロップ）&br;王獣の眼光（全員のスキル2ターン遅延）==HP80％以下で使用、1度きり==&br;ファラオの意向（サブ1体とリーダーを2ターン入れ替え）==HP50％以下で使用、1度きり==&br;憤怒の突進（計144936の連続攻撃）==HP10％以下で使用==|
|~|&mons1663; %%%[[オシリス>モンスター図鑑/1663]]%%%		|神|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|3052033|1400||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=光と闇属性のダメージ50％減&br;===先制===冥穣の王政（木と闇ドロップの出現率25％上昇）&br;裁きの訊杖（11285ダメージ＆横3列目→お邪魔ドロップ）&br;恵みの賢杖（22570ダメージ＆縦2,5列目→回復ドロップ）&br;不可視の援護（計45140の連続攻撃）==HP30％以下で使用==|
|~|&mons1837; %%%[[冥穣の守護神・メジェドラ>モンスター図鑑/1837]]%%%	|神/バランス|BGCOLOR(#bbf1a6):木火|&color(#b00){''-''};|&color(#b00){1};|6120028|658||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):メジェリュージョン（サブ1体とリーダーを3ターン入れ替え）==再使用あり==&br;うつろわざる霊魂（99ターン4コンボ以下の攻撃吸収）&br;不可視の一瞥（4097ダメージ＆回復ドロップ→お邪魔ドロップ）&br;メジェビーム（以下がランダムで発動）&br;　・16389ダメージ＆ランダム1色→闇ドロップ&br;　・残りHP99％ダメージ&br;　・12292ダメージ＆ドロップが見えなくなる&br;メジェ・ド・エンド（計39333の連続攻撃）==HP30％以下で使用==|
|~|&mons1463; %%%[[覚醒ソティス>モンスター図鑑/1463]]%%%	|神|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|1887954|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===ナイルの加護（999ターン20万以上のダメージ吸収）&br;3ターンだけ待ってあげる（何もしない）==1度きり==&br;さよならー（3カウント後、計354788の連続攻撃）|
|~|&mons1465; %%%[[覚醒トト>モンスター図鑑/1465]]%%%	|神|BGCOLOR(#bba6f1):闇光|&color(#b00){''-''};|&color(#b00){1};|2299903|938||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):ヒエログリフの創造（全員のスキル5ターン遅延）&br;夜刻の守護者（7585ダメージ＆ランダム1色→お邪魔ドロップ）&br;イシェドの葉（7585ダメージ＆ドロップ4個→毒ドロップ）&br;時の支配（7585ダメージ＆1体4ターンバインド）&br;創世の裁き（計30340の連続攻撃）==HP20％以下で使用==|
|16|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons757; %%%[[灼爪龍・フレアドラール>モンスター図鑑/0757]]%%%	|ドラゴン/攻撃|BGCOLOR(#f1bba6):火木|&color(#b00){''-''};|&color(#b00){1};|2545327|504||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=火と木属性のダメージ50％減&br;===先制===突進（残りHP80％ダメージ）==再使用あり==&br;フレアクロー（18036ダメージ＆縦2と5列目→火ドロップ）&br;ストームクロー（18036ダメージ＆縦2と5列目→木ドロップ）==HP50％以下で使用==&br;ユニオンクロー（27054ダメージ＆縦1と2列目→火ドロップ、縦5と6列目→木ドロップ）==HP30％以下で使用==|
|~|&mons1095; %%%[[水天双極星・リヴァイアサン>モンスター図鑑/1095]]%%%	|ドラゴン/体力|BGCOLOR(#a6f1f1):水|&color(#b00){''-''};|&color(#b00){1};|3562298|546||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===海蛇龍の大渦（10ターンスキル使用不可）&br;しめつける（1回目3731・2回目7463・3回目14925・4回目29850）&br;かみ砕く（149250）&br;呑み込む（149250）|
|~|&mons1092; %%%[[ジェネレイトアースドラゴン>モンスター図鑑/1092]]%%%	|ドラゴン/バランス|BGCOLOR(#bbf1a6):木火|&color(#b00){''43961''};|&color(#b00){3};|3664168|8610||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===双角の猛襲（残りHP99％ダメージ）&br;ブレイズホーン（37367ダメージ＆ランダム1色→火ドロップ）&br;ギガントクロー（計65942の連続攻撃）==HP50％以下で使用==|
|~|&mons760; %%%[[聖獣龍・エンジェリオン>モンスター図鑑/0760]]%%%	|ドラゴン/回復|BGCOLOR(#f1f1a6):光木|&color(#b00){''-''};|&color(#b00){1};|6103660|504||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=木と光属性のダメージ50％減&br;===先制===聖樹の防壁（999ターン状態異常無効）&br;毛尾壁（1ターン被ダメージ50％減）==3回に1回==&br;天翼掌（24522ダメージ＆闇→回復ドロップ）&br;天翼蹴（24522ダメージ＆横4,5列目→木・光ドロップ）&br;聖樹の蔓（32696ダメージ＆2体1～3ターンバインド）==HP30％以下で使用==|
|17|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1726; %%%[[覚醒ヒノカグツチ>モンスター図鑑/1726]]%%%	|ドラゴン/体力|BGCOLOR(#f1bba6):火闇|&color(#b00){''-''};|&color(#b00){1};|4782603|588||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=HP50％以上で、HPが0になる攻撃を受けてもHPが1残る&br;===先制===黄泉の波動（全員のスキル0～4ターン遅延）&br;狂獄の神火（17202ダメージ＆ドロップ4個→火ドロップ、ドロップ4個→闇ドロップ）&br;狂苛焔獄弾（12902ダメージ＆火ドロップ→お邪魔ドロップ）&br;蛇神の毒牙（8601ダメージ＆闇ドロップ→毒ドロップ）&br;呪いの蛇神眼（全員2ターンバインド）==HP50％以下で使用、1度きり==&br;蛇王滅殺獄龍破（計688080の連続攻撃）==HP30％以下で使用==&br;恨みの咆哮（全員のスキル99ターン遅延）==HP1％以下で使用、1度きり==|
|~|&mons1956; %%%[[覚醒パールヴァティー>モンスター図鑑/1956]]%%%	|バランス/悪魔|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|3054270|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=HP1％以上で、HPが0になる攻撃を受けてもHPが1残る&br;===先制===これより先は危険です（99ターン30万以上のダメージ吸収）&br;心癒の山風（18361ダメージ＆横1列目→回復ドロップ、横3列目→木ドロップ）&br;トリシューラ（18361ダメージ＆縦1,3,5列目→火ドロップ）&br;タイガーラッシュ（計16524～22032の連続攻撃）&br;ヒマラヤの怒り（36722ダメージ＆横1列目→お邪魔ドロップ）==HP30％以下で使用==&br;#group#金色神の嘆き（ドロップ10個→お邪魔または回復ドロップ）==HP1％以下で下記と同時に使用==&br;愚かな…（自滅）#group#|
|~|&mons2075; %%%[[覚醒メイメイ>モンスター図鑑/2075]]%%%	|体力/攻撃|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|366667|1666667||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=木と光と闇属性のダメージ30％減&br;===先制===フフッ、いらっしゃい（プレイヤーのHP全回復）&br;※上から順に使用&br;北方七星陣（24319ダメージ＆全ドロップ→木・光・闇）&br;神水 星雫（36479ダメージ＆横1列目→回復ドロップ）&br;地刃乱舞（計30400～42560の連続攻撃）&br;#group#いきますよっ（全員のスキル1ターン遅延）==下記と同時に使用==&br;玄武七星陣（72957）#group#|
|~|&mons1955; %%%[[覚醒ラクシュミー>モンスター図鑑/1955]]%%%	|体力/神|BGCOLOR(#a6f1f1):水|&color(#b00){''109999''};|&color(#b00){1};|11000000|10000000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===いっしょに あーそぼ！（6ターンスキル使用不可）==重複する場合通常攻撃==&br;※上から順に使用（お邪魔ドロップを残さなければ）おじゃまドロップ けせるかな～？（ドロップ5個→お邪魔ドロップ）&br;どんどんいくよ～！（ドロップ6個→お邪魔ドロップ）&br;むむっ！ やるな～（ドロップ10個→お邪魔ドロップ）&br;#group#でも これは…（ドロップが見えなくなる）&br;けせるかなっ！？（ドロップ15個→お邪魔ドロップ）#group#&br;#group#キミ すごいねっ！（1ターン操作時間1秒短縮）&br;これでさいごだよっ！（ドロップ9個→お邪魔ドロップ）#group#&br;たのしかったよ！ まったね～♪（自滅）&br;ブッブー！ はいダメー！！（1099990ダメージ＆お邪魔ドロップ→水ドロップ）==お邪魔ドロップがある時に使用==|
|18|&mons1849; %%%[[忘却の死神・グリザル>モンスター図鑑/1849]]%%%	|悪魔/攻撃|BGCOLOR(#bba6f1):闇|&color(#b00){''-''};|&color(#b00){1};|10279110|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===デッドギフト（補助スキル解除またはドロップ2個→猛毒ドロップ）==補助スキルの有無で変化==&br;※上から順に使用&br;死の宣告（残りHP99％ダメージ）&br;3（ドロップ5個→猛毒ドロップ）&br;2（ドロップ5個→猛毒ドロップ）&br;1（ドロップ5個→猛毒ドロップ）&br;カタストロフ（計308660の連続攻撃）|
|19|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1536; %%%[[覚醒ヘラ・ウルズ↑↑>モンスター図鑑/1536]]%%%	|悪魔/神|BGCOLOR(#f1bba6):火|&color(#b00){''-''};|&color(#b00){1};|7327930|5460||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===情熱☆ヘラチューン（火とお邪魔ドロップの出現率10％上昇）&br;スイートデビル♪（25254ダメージ＆水ドロップ→お邪魔ドロップ）==水ドロップがある場合に使用==&br;ハートフルアロー（25254ダメージ＆ランダム1色→火ドロップ）&br;ダブリット☆ミラー（999ターン5コンボ以下の攻撃吸収）==HP50％以下で使用==&br;ウルズ↑↑フィーバー☆（計37881の連続攻撃）==HP50％以下で使用==|
|~|&mons1737; %%%[[澪王妃・ヘラ・イース>モンスター図鑑/1737]]%%%	|悪魔/神|BGCOLOR(#a6f1f1):水|&color(#b00){''-''};|&color(#b00){1};|7241513|27300||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===澪王妃の世界（5ターンスキル使用不可）&br;ブルーブリザード（23729ダメージ＆ランダム1色→水ドロップ）&br;フリーズブラスト（20170ダメージ＆1体2～4ターンバインド）==HP75％以下で使用==&br;アイスコフィン（5932ダメージ＆5体1～3ターンバインド）==HP50％以下で使用、1度きり==&br;アブソリュートゼロ（残りHP100％ダメージ）==HP30％以下で使用==|
|~|&mons1954; %%%[[覚醒シヴァ>モンスター図鑑/1954]]%%%	|攻撃/悪魔|BGCOLOR(#f1bba6):火|&color(#b00){''-''};|&color(#b00){1};|7190260|0||
