* &font2(60%){きょくげんのとうぎじょう/そうきょくのめがみ1};極限の闘技場/双極の女神1 [#f904ad91]

#ginclude(Parts/関連,notitle,or,kyokugen)

|~名称	|~スタミナ|~バトル|~取得コイン|~取得EXP|~EXP効率|
||RIGHT:|RIGHT:|RIGHT:|RIGHT:|RIGHT:|c
|双極の女神1	|99|21|140000|120000|&color(#080){''&calc(120000/99,1);''};|

- [[極限の闘技場>テクニカルダンジョン/極限の闘技場]]
- 「[[聖獣達の楽園>テクニカルダンジョン/聖獣達の楽園]]」のクリアで出現
- 最奥では「ピィ」5種のうちいずれかが登場し、クリアすると必ずドロップする。

|~面|~名前	|~タイプ|~属性|~攻撃力|~後|~HP|~防御|~備考|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;東方七星陣（計61474の連続攻撃）==HP20％以下で使用==|
|~|&mons750; %%%[[地鎮の玄武・メイメイ>モンスター図鑑/0750]]%%%	|神|BGCOLOR(#bbf1a6):木|&color(#b00){''12546''};|&color(#b00){1};|2951485|434||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;北方七星陣（計26348の連続攻撃）==HP20％以下で使用==|
|~|&mons752; %%%[[極光の麒麟・サクヤ>モンスター図鑑/0752]]%%%	|神|BGCOLOR(#f1f1a6):光|&color(#b00){''12546''};|&color(#b00){1};|2951485|434||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;四源の舞（計100368の連続攻撃）==HP20％以下で使用==|
|~|&mons754; %%%[[霊護の白虎・ハク>モンスター図鑑/0754]]%%%	|神|BGCOLOR(#bba6f1):闇|&color(#b00){''12546''};|&color(#b00){1};|2951485|434||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===封印の波動（5ターンスキル使用不可）&br;西方七星陣（計61474の連続攻撃）==HP20％以下で使用==|
|11|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1645; %%%[[絶世の紅龍喚士・ソニア>モンスター図鑑/1645]]%%%	|ドラゴン/悪魔|BGCOLOR(#f1bba6):火闇|&color(#b00){''20208''};|&color(#b00){1};|3855732|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):これ以上は行かせない！（99ターン5コンボ以下の攻撃吸収）&br;魔龍剣・流星（20208ダメージ＆ランダム1色→火ドロップ）&br;魔龍剣・雷光（10104ダメージ＆1体2ターンバインド）==HP75％以下で使用==&br;魔龍剣・混沌（15156ダメージ＆ドロップが見えなくなる）==HP50％以下で使用==&br;継界召龍陣・双龍帝（何もしない）==HP30％以下で使用、1度きり==&br;炎帝（101040ダメージ＆ランダム1色→火ドロップ）==HP30％以下で使用==|
|~|&mons1089; %%%[[永劫の青龍喚士・ソニア>モンスター図鑑/1089]]%%%	|ドラゴン/体力|BGCOLOR(#a6f1f1):水闇|&color(#b00){''15845''};|&color(#b00){1};|2743510|12060||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===立チ去リナサイ（999ターン状態異常無効）&br;ブルースフィア（15845ダメージ＆ランダム1色→水ドロップ）&br;晶化の波動（13468ダメージ＆2体1～3ターンバインド）==HP75％以下で使用==&br;継界召龍陣・結晶龍（何もしない）==HP30％以下で使用、1度きり==&br;ブルーアウト・ネメシス（計79225の連続攻撃）==HP30％以下で使用==|
|~|&mons914; %%%[[悠久の緑龍喚士・ソニア>モンスター図鑑/0914]]%%%	|ドラゴン/バランス|BGCOLOR(#bbf1a6):木闇|&color(#b00){''17642''};|&color(#b00){1};|2401288|804||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===侵入者を排除しますっ（1ターン攻撃力3倍）&br;ブレイブスマッシュ（3倍時、52926）==初回1度きり==&br;ソイルバレット（計14114～28228の連続攻撃）&br;古龍族の呪い（5ターンスキル使用不可）==HP75％以下で使用、1度きり==&br;継界召龍陣・岩砕龍（何もしない）==HP30％以下で使用、1度きり==&br;ギガントクラッシャー（計105852の連続攻撃）==HP30％以下で使用==|
|~|&mons1342; %%%[[星輝の黄龍帝・ファガン>モンスター図鑑/1342]]%%%	|ドラゴン/体力|BGCOLOR(#f1f1a6):光|&color(#b00){''20995''};|&color(#b00){2};|4968040|816||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===龍星の輝き（5ターンスキル使用不可）&br;真・双龍掌（計41990連続攻撃）==HP70％以下で使用==&br;真・四神乱舞（計251940の連続攻撃）==HP30％以下で使用==|
|~|&mons1343; %%%[[絶冥の黄龍神・ファガン>モンスター図鑑/1343]]%%%	|神/ドラゴン|BGCOLOR(#bba6f1):闇光|&color(#b00){''12012''};|&color(#b00){1};|4968040|816||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===畏怖の波動（5ターン操作時間2秒短縮）&br;冥龍波（18018ダメージ＆ランダム1色→闇ドロップ）&br;絶・双龍掌（計24024の連続攻撃）==HP70％以下で使用==&br;絶・神滅冥龍波（36036ダメージ＆ランダム1色→闇ドロップ）==HP30％以下で使用==|
|12|&mons1324; %%%[[超絶キングメタルドラゴン>モンスター図鑑/1324]]%%%	|強化用/神|BGCOLOR(#bba6f1):闇|&color(#b00){''5500''};|&color(#b00){1};|55564|1500000||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===ハングリー・アングリー（5ターン攻撃力2倍）&br;ぺろりんちょ（4400ダメージ＆ランダム1色→お邪魔ドロップ）&br;がぶりんちょ（275000）==6回に1度==|
|13|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons2008; %%%[[覚醒スフィンクス>モンスター図鑑/2008]]%%%	|悪魔/体力|BGCOLOR(#f1bba6):火光|&color(#b00){''-''};|&color(#b00){1};|4367269|552||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===守護陣（5ターン4コンボ以下の攻撃吸収）&br;砂塵咆哮（10164ダメージ＆ランダム1色→お邪魔ドロップ）&br;王獣の眼光（全員のスキル2ターン遅延）==HP80％以下で使用、1度きり==&br;ファラオの意向（サブ1体とリーダーを2ターン入れ替え）==HP50％以下で使用、1度きり==&br;憤怒の突進（計121968の連続攻撃）==HP10％以下で使用==|
|~|&mons1663; %%%[[オシリス>モンスター図鑑/1663]]%%%		|神|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|2568378|1200||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=光と闇属性のダメージ50％減&br;===先制===冥穣の王政（木と闇ドロップの出現率25％上昇）&br;裁きの訊杖（9497ダメージ＆横3列目→お邪魔ドロップ）&br;恵みの賢杖（18993ダメージ＆縦2,5列目→回復ドロップ）&br;不可視の援護（計37986の連続攻撃）==HP30％以下で使用==|
|~|&mons1837; %%%[[冥穣の守護神・メジェドラ>モンスター図鑑/1837]]%%%	|神/バランス|BGCOLOR(#bbf1a6):木火|&color(#b00){''13792''};|&color(#b00){1};|5150188|564||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):メジェリュージョン（サブ1体とリーダーを3ターン入れ替え）==再使用あり==&br;うつろわざる霊魂（99ターン4コンボ以下の攻撃吸収）&br;不可視の一瞥（3448ダメージ＆回復ドロップ→お邪魔ドロップ）&br;メジェビーム（以下がランダムで発動）&br;　・13792ダメージ＆ランダム1色→闇ドロップ&br;　・残りHP99％ダメージ&br;　・10344ダメージ＆ドロップが見えなくなる&br;メジェ・ド・エンド（計33102の連続攻撃）==HP30％以下で使用==|
|~|&mons1463; %%%[[覚醒ソティス>モンスター図鑑/1463]]%%%	|神|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|1532431|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===ナイルの加護（999ターン20万以上のダメージ吸収）&br;3ターンだけ待ってあげる（何もしない）==1度きり==&br;さよならー（3カウント後、計287966の連続攻撃）|
|~|&mons1465; %%%[[覚醒トト>モンスター図鑑/1465]]%%%	|神|BGCOLOR(#bba6f1):闇光|&color(#b00){''-''};|&color(#b00){1};|1935438|804||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):ヒエログリフの創造（全員のスキル5ターン遅延）&br;夜刻の守護者（6383ダメージ＆ランダム1色→お邪魔ドロップ）&br;イシェドの葉（6383ダメージ＆ドロップ4個→毒ドロップ）&br;時の支配（6383ダメージ＆1体4ターンバインド）&br;創世の裁き（計25532の連続攻撃）==HP20％以下で使用==|
|14|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons757; %%%[[灼爪龍・フレアドラール>モンスター図鑑/0757]]%%%	|ドラゴン/攻撃|BGCOLOR(#f1bba6):火木|&color(#b00){''-''};|&color(#b00){1};|2141969|432||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=火と木属性のダメージ50％減&br;===先制===突進（残りHP80％ダメージ）==再使用あり==&br;フレアクロー（15178ダメージ＆縦2と5列目→火ドロップ）&br;ストームクロー（15178ダメージ＆縦2と5列目→木ドロップ）==HP50％以下で使用==&br;ユニオンクロー（22767ダメージ＆縦1と2列目→火ドロップ、縦5と6列目→木ドロップ）==HP30％以下で使用==|
|~|&mons1095; %%%[[水天双極星・リヴァイアサン>モンスター図鑑/1095]]%%%	|ドラゴン/体力|BGCOLOR(#a6f1f1):水|&color(#b00){''-''};|&color(#b00){1};|2997781|468||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===海蛇龍の大渦（10ターンスキル使用不可）&br;しめつける（1回目3140・2回目6280・3回目12560・4回目25120）&br;かみ砕く（125600）&br;呑み込む（125600）|
|~|&mons1092; %%%[[ジェネレイトアースドラゴン>モンスター図鑑/1092]]%%%	|ドラゴン/バランス|BGCOLOR(#bbf1a6):木火|&color(#b00){''36994''};|&color(#b00){3};|3083508|7380||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===双角の猛襲（残りHP99％ダメージ）&br;ブレイズホーン（31445ダメージ＆ランダム1色→火ドロップ）&br;ギガントクロー（計55492の連続攻撃）==HP50％以下で使用==|
|15|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1726; %%%[[覚醒ヒノカグツチ>モンスター図鑑/1726]]%%%	|ドラゴン/体力|BGCOLOR(#f1bba6):火闇|&color(#b00){''-''};|&color(#b00){1};|4024704|504||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=HP50％以上で、HPが0になる攻撃を受けてもHPが1残る&br;===先制===黄泉の波動（全員のスキル0～4ターン遅延）&br;狂獄の神火（14476ダメージ＆ドロップ4個→火ドロップ、ドロップ4個→闇ドロップ）&br;狂苛焔獄弾（10857ダメージ＆火ドロップ→お邪魔ドロップ）&br;蛇神の毒牙（7238ダメージ＆闇ドロップ→毒ドロップ）&br;呪いの蛇神眼（全員2ターンバインド）==HP50％以下で使用、1度きり==&br;蛇王滅殺獄龍破（計579040の連続攻撃）==HP30％以下で使用==&br;恨みの咆哮（全員のスキル99ターン遅延）==HP1％以下で使用、1度きり==|
|~|&mons1956; %%%[[覚醒パールヴァティー>モンスター図鑑/1956]]%%%	|バランス/悪魔|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|2570260|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=HP1％以上で、HPが0になる攻撃を受けてもHPが1残る&br;===先制===これより先は危険です（99ターン30万以上のダメージ吸収）&br;心癒の山風（15451ダメージ＆横1列目→回復ドロップ、横3列目→木ドロップ）&br;トリシューラ（15451ダメージ＆縦1,3,5列目→火ドロップ）&br;タイガーラッシュ（計13905～18540の連続攻撃）&br;ヒマラヤの怒り（30902ダメージ＆横1列目→お邪魔ドロップ）==HP30％以下で使用==&br;#group#金色神の嘆き（ドロップ10個→お邪魔または回復ドロップ）==HP1％以下で下記と同時に使用==&br;愚かな…（自滅）#group#|
|~|&mons2075; %%%[[覚醒メイメイ>モンスター図鑑/2075]]%%%	|体力/攻撃|BGCOLOR(#bbf1a6):木|&color(#b00){''-''};|&color(#b00){1};|322222|1555556||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=木と光と闇属性のダメージ30％減&br;===先制===フフッ、いらっしゃい（プレイヤーのHP全回復）&br;※上から順に使用&br;北方七星陣（20465ダメージ＆全ドロップ→木・光・闇）&br;神水 星雫（30698ダメージ＆横1列目→回復ドロップ）&br;地刃乱舞（計25580～35812の連続攻撃）&br;#group#いきますよっ（全員のスキル1ターン遅延）==下記と同時に使用==&br;玄武七星陣（61395）#group#|
|~|&mons1928; %%%[[覚醒ヴィーナス>モンスター図鑑/1928]]%%%	|悪魔/回復|BGCOLOR(#f1f1a6):光水|&color(#b00){''-''};|&color(#b00){1};|2142054|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=水と光属性のダメージ50％減&br;===先制===優しくしてくださいね♪（5ターンドロップ操作時間2秒短縮）&br;まだまだこれからです♪（3ターンドロップ操作時間3秒短縮）==操作時間短縮が無くなったら使用==&br;ビューティフル・ワールド（11499ダメージ＆2体1～2ターンバインド）&br;キューピッドアタック（15332ダメージ＆ドロップ3個→お邪魔ドロップ）&br;ハイテンプテーション（サブ2～3ターンバインド）==HP30％以下で使用、1度きり==&br;ブリリアント・ワールド（22998ダメージ＆5体1～2ターンバインド）==HP30％以下で使用==|
|16|&mons1849; %%%[[忘却の死神・グリザル>モンスター図鑑/1849]]%%%	|悪魔/攻撃|BGCOLOR(#bba6f1):闇|&color(#b00){''-''};|&color(#b00){1};|8650180|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===デッドギフト（補助スキル解除またはドロップ2個→猛毒ドロップ）==補助スキルの有無で変化==&br;※上から順に使用&br;死の宣告（残りHP99％ダメージ）&br;3（ドロップ5個→猛毒ドロップ）&br;2（ドロップ5個→猛毒ドロップ）&br;1（ドロップ5個→猛毒ドロップ）&br;カタストロフ（計259740の連続攻撃）|
|17|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1252; %%%[[覚醒ゼウス・ヴァルカン>モンスター図鑑/1252]]%%%	|神/ドラゴン|BGCOLOR(#f1bba6):火光|&color(#b00){''14562''};|&color(#b00){1};|5566843|4020||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===神王の試練（999ターン4コンボ以下の攻撃吸収）&br;ドラゴニックブレード（17474ダメージ＆水ドロップ→火ドロップ）&br;マーズディライト（計21843の連続攻撃）==HP30％以下で使用==|
|~|&mons1532; %%%[[覚醒ゼウス・マーキュリー>モンスター図鑑/1532]]%%%	|神/攻撃|BGCOLOR(#a6f1f1):水光|&color(#b00){''-''};|&color(#b00){1};|6165732|4020||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===神々の守り（999ターン状態異常無効）&br;恵雨のネクタール（99ターン水ドロップ出現率25％増加）&br;クリスタルブリット（17128ダメージ＆ランダム1色→水ドロップ）&br;デウカリオーン・フラッド（12846ダメージ＆3体1～2ターンバインド）&br;ディープ・アクエリアス（1ターン5コンボ以下の攻撃を吸収）==HP50％以下で使用==&br;ギャラクシースウォーム（計29975の連続攻撃）==HP50％以下で使用==|
|~|&mons651; %%%[[覚醒ゼウス・ディオス>モンスター図鑑/0651]]%%%	|神/バランス|BGCOLOR(#bbf1a6):木光|&color(#b00){''17385''};|&color(#b00){1};|3205510|8040||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):神王の洗礼（先制攻撃22601）&br;神々の守り（999ターン状態異常無効）&br;<木>火消しの暴風（13908ダメージ＆火ドロップ→お邪魔ドロップ）==火ドロップがある場合に使用==&br;<光>破邪の神光（15647ダメージ＆闇ドロップ→お邪魔ドロップ）==闇ドロップがある場合に使用==&br;<光>ジュピタージェネシス（34770）==HP30％以下で使用==|
|~|&mons917; %%%[[超覚醒ゼウス>モンスター図鑑/0917]]%%%		|神|BGCOLOR(#f1f1a6):光|&color(#b00){''19336''};|&color(#b00){1};|4112484|8160||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):神の雷（29004）==HP75％以下で使用==&br;神王の眼光（神タイプ2～4ターンバインド）==HP50％以下で使用、1度きり==&br;スーパーノヴァ（計48340の連続攻撃）==HP20％以下で使用==|
|~|&mons918; %%%[[暗黒覚醒ゼウス>モンスター図鑑/0918]]%%%	|神/悪魔|BGCOLOR(#bba6f1):闇光|&color(#b00){''19336''};|&color(#b00){1};|6080262|8160||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===ブラック・ディメンション（999ターン5コンボ以下の攻撃吸収）&br;ブラックホール（15469ダメージ＆ランダム1色→お邪魔ドロップ）&br;神王の眼光（神タイプを2～4ターンバインド）==HP50％以下で使用、1度きり==&br;スーパーノヴァ（計48340の連続攻撃）==HP25％以下で使用==|
|18|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons2092; %%%[[爆天の剛龍帝・リファイブ>モンスター図鑑/2092]]%%%	|ドラゴン/神|BGCOLOR(#f1bba6):火光|&color(#b00){''-''};|&color(#b00){1};|8734110|1044||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#===先制===フレイムボディ（5ターン状態異常無効）&br;クロスドロゥブレス（24375ダメージ）#group#&br;#group#ブレイズオーラ（5ターン5コンボ以下の攻撃吸収）==1ターン目に下記と同時に使用==&br;トリプルブレス（26592ダメージ）#group#&br;#group#ファイヤーアーマー（5ターン50万以上の攻撃無効化）==2ターン目に下記と同時に使用==&br;ファニングブレス（26592）#group#&br;インフェルノブレット（33239ダメージ＆5体5ターンバインド）==3ターン目に使用==&br;バーストエンド（計1107950の連続攻撃）==4ターン目以降に使用==|
|~|&mons1472; %%%[[嵐翼の迅龍帝・スリーディア>モンスター図鑑/1472]]%%%	|ドラゴン/バランス|BGCOLOR(#bbf1a6):木光|&color(#b00){''-''};|&color(#b00){1};|6177624|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):※上から順に使用&br;===先制===暴風結界（4ターン状態異常無効）&br;迅風烈哮（12731ダメージ＆火ドロップ→お邪魔ドロップ）&br;爪翼乱撃（計25464の連続攻撃）&br;龍巻旋封（10185ダメージ＆サブ1～2ターンバインド）&br;一時の凪（何もしない）==1度きり==&br;天地崩嵐（計318275の連続攻撃）|
|~|&mons1631; %%%[[天冥の星龍帝・デフォード>モンスター図鑑/1631]]%%%	|ドラゴン|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|6250347|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===星帝の煌き（99ターン5コンボ以下の攻撃吸収）&br;フォトンブレス（計19482の連続攻撃）&br;ネビュラインフェルノ（129870ダメージ＆ドロップが見えなくなる）==7回に1度==&br;<光>天雷（10390ダメージ＆ランダム1色→光ドロップ）&br;<闇>冥轟（10390ダメージ＆ランダム1色→闇ドロップ）&br;<闇>ディバインスター（計32470の連続攻撃）==HP30％以下で使用==|
|~|&mons1215; %%%[[黒天の真龍王・ゼローグ>モンスター図鑑/1215]]%%%	|ドラゴン|BGCOLOR(#bba6f1):闇|&color(#b00){''-''};|&color(#b00){1};|7705818|8160||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):※下記のいずれかを使用（初回は先制、効果が切れれば最優先で再使用）&br;　光の龍鱗（4ターン光属性吸収）&br;　闇の龍鱗（4ターン闇属性吸収）&br;※下記を上から順に使用（[1]はHPで変化）&br;　[1]グラビティブレス（残りHP99％ダメージ）&br;　[1]ゼロ・ブラスト（残りHP100％ダメージ）==HP30％以下で使用==&br;　[2]真龍王の魔爪（19336ダメージ＆1体1～2ターンバインド）&br;　[3]ブラックディザスター（29004ダメージ＆ランダム1色→お邪魔ドロップ）|
|~|&mons1760; %%%[[始まりの龍喚士・ソニア＝グラン>モンスター図鑑/1760]]%%%	|ドラゴン|BGCOLOR(#f1f1a6):光闇|&color(#b00){''-''};|&color(#b00){1};|6849407|3480||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):=1=常時=1=HP50％以上で、HPが0になる攻撃を受けてもHPが1残る&br;=1=常時=1=光と闇属性のダメージ50％減&br;===先制===よく来たのう、勇ましき者よ（999ターン状態異常無効）&br;継界召龍陣・屍霊龍（次回ヘルポイズンブレス）&br;ヘルポイズンブレス（12782ダメージ＆ドロップ9個→毒ドロップ）&br;継界召龍陣・星龍帝（次回ディバインスター）&br;ディバインスター（計31955の連続攻撃）&br;継界召龍陣・真龍王（次回ゼロ・ブラスト）&br;ゼロ・ブラスト（残りHP100％ダメージ）&br;ドラりんのエンハンス！（999ターン攻撃力2.5倍）==HP50％以下で使用==&br;龍の雫（HP全回復）==HP1％以下かつプレイヤーのHP12783以上で使用==|
|19|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1536; %%%[[覚醒ヘラ・ウルズ↑↑>モンスター図鑑/1536]]%%%	|悪魔/神|BGCOLOR(#f1bba6):火|&color(#b00){''-''};|&color(#b00){1};|6166673|4680||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===情熱☆ヘラチューン（火とお邪魔ドロップの出現率10％上昇）&br;スイートデビル♪（21252ダメージ＆水ドロップ→お邪魔ドロップ）==水ドロップがある場合に使用==&br;ハートフルアロー（21252ダメージ＆ランダム1色→火ドロップ）&br;ダブリット☆ミラー（999ターン5コンボ以下の攻撃吸収）==HP50％以下で使用==&br;ウルズ↑↑フィーバー☆（計31878の連続攻撃）==HP50％以下で使用==|
|~|&mons1737; %%%[[澪王妃・ヘラ・イース>モンスター図鑑/1737]]%%%	|悪魔/神|BGCOLOR(#a6f1f1):水|&color(#b00){''-''};|&color(#b00){1};|6093951|23400||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===澪王妃の世界（5ターンスキル使用不可）&br;ブルーブリザード（19969ダメージ＆ランダム1色→水ドロップ）&br;フリーズブラスト（16974ダメージ＆1体2～4ターンバインド）==HP75％以下で使用==&br;アイスコフィン（4992ダメージ＆5体1～3ターンバインド）==HP50％以下で使用、1度きり==&br;アブソリュートゼロ（残りHP100％ダメージ）==HP30％以下で使用==|
|~|&mons985; %%%[[神王妃・ヘラ>モンスター図鑑/0985]]%%%		|悪魔/神|BGCOLOR(#bba6f1):闇|&color(#b00){''19455''};|&color(#b00){1};|5138296|696||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===神王妃の洗礼（38910）&br;ブラックナイトメア（17510ダメージ＆光ドロップ→お邪魔ドロップ）&br;神王妃の吐息（神タイプ5ターンバインド）==HP50％以下で使用、1度きり==&br;ギガグラビティ（残りHP99％ダメージ）==HP30％以下で使用、1度きり==&br;ギガグラビトンボム（97275）==HP30％以下で使用==|
|~|&mons1422; %%%[[聖都の守護神・アテナ>モンスター図鑑/1422]]%%%	|神/攻撃|BGCOLOR(#f1f1a6):光木|&color(#b00){''-''};|&color(#b00){1};|8562229|4680||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===よくぞここまで来ました！（プレイヤーのHP全回復）&br;アイギスの守り（999ターン状態異常無効）&br;シャイニングスピア（19055ダメージ＆ランダム1色→光ドロップ）&br;ストームパニッシャー（計28584の連続攻撃）&br;シケリアストライク（残りHP99％ダメージ）&br;ニケの聖歌（闇属性10ターンバインド）==HP75％以下で使用==&br;リザレクション（HP全回復）==HP50％以下で使用、1度きり==&br;スターバースト（計238190の連続攻撃）==HP30％以下で使用==|
|~|&mons1371; %%%[[獄羅苦狂魔皇・ベルゼブブ>モンスター図鑑/1371]]%%%	|悪魔/攻撃|BGCOLOR(#bba6f1):闇|&color(#b00){''-''};|&color(#b00){1};|6565876|3900||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):===先制===はなっから容赦しねぇ！！（2510ダメージ＆全ドロップ→毒ドロップ）&br;ヘルズチャージ（25102ダメージ＆ランダム1色→お邪魔ドロップ）&br;オラオラオラオラオラァッ！！（計37665の連続攻撃）&br;もっぺん沈んどけぇ！！（2510ダメージ＆全ドロップ→毒ドロップ）==HP50％以下で使用==&br;獄羅苦怒羅威武（31378ダメージ＆ドロップ6個→毒ドロップ）==HP50％以下で使用==|
|20|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1747; %%%[[綺羅の秘女神・カーリー>モンスター図鑑/1747]]%%%	|神/回復|BGCOLOR(#f1f1a6):光火|&color(#b00){''10153''};|&color(#b00){1};|30011111|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#女神の舞踏（999ターン状態異常無効）==先制で下記と同時に使用==&br;チャクラを解放した（1ターン被ダメージ50％減）#group#&br;ムーラーダーラ（計121836の連続攻撃）==HP65％以上で使用==&br;#group#スワーディシュターナ（計18276の連続攻撃）==下記と同時に使用==&br;マニプーラ（1体2ターンバインド）#group#&br;#group#スワーディシュターナ（計18276の連続攻撃）==下記と同時に使用==&br;アナーハタ（ドロップが見えなくなる）#group#&br;#group#スワーディシュターナ（計18276の連続攻撃）==下記と同時に使用==&br;ヴィシュッダ（ドロップ3個→毒ドロップ）#group#&br;#group#スワーディシュターナ（計18276の連続攻撃）==下記と同時に使用==&br;アージュナー（残りHP99％ダメージ）#group#&br;カーラ・マー（15230ダメージ＆10ターンスキル使用不可）&br;サハスラーラ（計152295の連続攻撃）==HP5％以下で使用==|
|~|&mons2078; %%%[[劫火の威女神・カーリー>モンスター図鑑/2078]]%%%	|神/ドラゴン|BGCOLOR(#bba6f1):闇火|&color(#b00){''10375''};|&color(#b00){1};|30011111|0||
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):#group#女神の舞踏（999ターン状態異常無効）==先制で下記と同時に使用==&br;チャクラを解放した（1ターン被ダメージ50％減）#group#&br;マハースッカ・カマラ（計124500の連続攻撃）==HP65％以上で使用==&br;#group#ニルマーナ・カーヤ（9338ダメージ＆ドロップが見えなくなる）==下記と同時に使用==&br;ダルマ・カーヤ（9338ダメージ＆全ドロップ→火・水・木・光・闇・回復ドロップ）#group#&br;#group#ダルマ・カーヤ（9338ダメージ＆全ドロップ→火・水・木・光・闇・回復ドロップ）==下記と同時に使用==&br;サンボガ・カーヤ（9338ダメージ＆全員のスキル0～1ターン遅延）#group#&br;#group#サンボガ・カーヤ（9338ダメージ＆全員のスキル0～1ターン遅延）==下記と同時に使用==&br;ニルマーナ・カーヤ（9338ダメージ＆ドロップが見えなくなる）#group#&br;カーラ・マー（15563ダメージ＆10ターンスキル使用不可）&br;ウシュニーシャ・カマラ（計155625の連続攻撃）==HP5％以下で使用==|
|21|>|>|>|>|>|>|>|BGCOLOR(#ffffff):いずれか1体が出現|
|~|&mons1547; %%%[[ホノピィ>モンスター図鑑/1547]]%%%	|強化用|BGCOLOR(#f1bba6):火|&color(#b00){''3821''};|&color(#b00){1};|18|6000000|※確定ドロップ|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|
|~|&mons1548; %%%[[ミズピィ>モンスター図鑑/1548]]%%%	|強化用|BGCOLOR(#a6f1f1):水|&color(#b00){''3821''};|&color(#b00){1};|18|6000000|※確定ドロップ|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|
|~|&mons1549; %%%[[モクピィ>モンスター図鑑/1549]]%%%	|強化用|BGCOLOR(#bbf1a6):木|&color(#b00){''3821''};|&color(#b00){1};|18|6000000|※確定ドロップ|
|~|~|>|>|>|>|>|>|BGCOLOR(#fbfdff):|
